,fecha,titulo,descripcion
161,24/11/2020,"En Quito, hombres llegaron en moto y en auto y se robaron un vehículo del subsuelo de un edificio","Un vehículo negro fue sustraído del interior de un edificio ubicado en el sector del Parque Metropolitano, en el norte de Quito."
162,20/11/2020,Facebook advierte del robó de 100 000 cuentas de Instagram,La red social Facebook presentó una demanda contra el propietario de una página web que robo los datos de 100 mil cuentas públicas de Instagram.
163,19/11/2020,Pareja protagoniza violento robo a clientes en panadería de Quito,Un hombre y una mujer son captados en video mientras asaltaban una panadería en el norte de Quito. El video se difundió en redes sociales y supuestamente serían las mismas personas que perpetraron un robo en un restaurante.
164,19/11/2020,Agentes de investigación y de Inteligencia se desplegaron en Quito para capturar a sospechosos del asalto a un local de comida,"Luego del asalto perpetrado el 17 de noviembre del 2020 en un local de comida en el norte de Quito, la Policía desplegó unidades de investigación y de Inteligencia para localizar y capturar a los sospechosos del delito."
165,18/11/2020,Video capta la frialdad de asaltantes a comensales de restaurante en Quito,"Un video que captó el asalto en un local de comida en Quito se difundió de forma masiva, este miércoles 18 de noviembre del 2020, en redes sociales. La Policía Nacional informó que se activaron los equipos de inteligencia."
166,17/11/2020,"Fueron capturados por robo de 22 departamentos y locales, pero quedaron libres por orden judicial","A pesar de las evidencias, como el haber sido encontrados en posesión de un revólver calibre 38 y herramientas para romper las seguridades de puertas y ventanas, por pedido fiscal, el juez dejó en libertad a seis personas, identificadas por la Policía como miembros de una banda dedicada al robo de casas en Quito."
167,16/11/2020,Joven experta en jiu-jitsu inmovilizó a un hombre que supuestamente le robó,Las imágenes del hecho suman cientos de vistas en redes sociales como Twitter y Facebook. Muestran el momento en el que un hombre que presuntamente habría robado un celular a una joven de 20 años se retuerce del dolor en el suelo. Y es que la mujer experta en jiu-jitsu pudo someter a su atacante con una llave.
168,16/11/2020,Una banda fue capturada tras una persecución; sus integrantes tienen 22 denuncias por robo de casas en Quito,"La misma modalidad delictiva se repite en 22 robos de domicilios, denunciados entre junio y noviembre del 2020, en Quito."
169,12/11/2020,Profesor fue víctima de violento robo mientras dictaba clase virtual,Las reuniones virtuales a las que tuvimos que migrar por cuenta de la pandemia del nuevo coronavirus han sido ‘tema de conversación’ en los últimos meses.
170,12/11/2020,Otro grupo dedicado al robo de bicicletas quedó con medidas sustitutivas,Cinco miembros de una banda dedicada al robo de bicicletas en Quito quedaron en libertad después de que el Tribunal declarara medidas sustitutivas para los sospechosos.
171,11/11/2020,Delincuentes roban camioneta a mujer tras dos días de haberla comprado,Una mujer invirtió sus ahorros para comprar un vehículo avaluado en 120 millones de pesos colombianos (USD 33 000 aproximadamente) pero su alegría solo le duró dos días luego de que lo sacara del concesionario.
172,11/11/2020,¿Por qué las bandas que roban bicicletas en Quito quedan libres?,En las redes sociales se conoció cómo personas detenidas por robo de bicicletas han quedado libres durante las últimas horas de este 10 de noviembre del 2020.
173,10/11/2020,Cuatro detenidos en Ibarra por presunta estafa por redes sociales,"Cuatro personas fueron detenidas por agentes de la Policía Nacional en el centro de la ciudad Ibarra, en la provincia de Imbabura, ubicada en el norte de Ecuador. Están acusadas del delito de estafa a través de las redes sociales. La detención ocurrió la noche del lunes 9 de noviembre del 2020."
174,09/11/2020,Policía recupera dos bicicletas robadas en un taller de reparación en Ibarra,"La Policía Nacional recuperó dos bicicletas, una que había sido reportada como robada y otra cuyo número de serie estaba borrado, de un taller de mantenimiento ubicado en Ibarra."
175,06/11/2020,Mujer se enfrentó a hombre que intentó robarle el celular en Colombia,Una cámara de seguridad captó el enfrentamiento entre una mujer ante un hombre que se bajó de una moto para robarle el celular. Los hechos ocurrieron en Colombia. Video: Twitter/ @GudilfredoAv.
176,06/11/2020,Roban más de 600 000 euros en el apartamento de una princesa en París,"Una princesa saudí ha denunciado el robo en su apartamento de París de joyas, pieles y objetos de lujo por un valor estimado en al menos 600 000 euros (USD 713 160), según informa este viernes 6 de noviembre del 2020 el diario Le Parisien."
177,04/11/2020,Una banda señalada por robo de bicicletas fue detenida en Quito; 5 ‘bicis’ estaban en su poder,"Tras una investigación y seguimientos realizados por los agentes, la Policía detuvo a una organización delictiva dedicada al robo de bicicletas."
178,02/11/2020,"Los asaltaron en la puerta de su casa, la familia habría regresado de una marcha contra la inseguridad","Una familia fue asaltada por cuatro hombres armados en la puerta de su casa en Villa Sarmiento, partido de Morón, en Buenos Aires, Argentina. Los tres adultos y los dos niños habrían participado en una marcha contra la inseguridad en ese país, el mismo día que fueron atracados."
179,30/10/2020,Asaltantes ingresan en automotor sin placa al garaje de un condominio en Quito y roban dos vehículos de alta gama,"Hugo y Ruth están preocupados; intentan recuperar sus vehículos, robados pasadas las 21:30 del jueves 29 de octubre del 2020. Los automotores fueron sustraídos del interior del garaje privado, que se encuentra en la parte baja del condominio en el que conviven, pues son vecinos. Su domicilio está ubicado entre las avenidas 10 de Agosto y Jorge Washington, en el norte de Quito."
180,30/10/2020,Una camioneta fue robada del estacionamiento privado de un condominio en Quito; Policía investiga,"Dos vehículos sin placas ingresaron al estacionamiento privado de un condominio ubicado en el norte de Quito, la noche del jueves 29 de octubre del 2020. Los conductores robaron una camioneta Mazda doble cabina. La Policía inició una investigación para hallar el automotor."
181,28/10/2020,Roban uniformes raros y armas nazis de dos museos holandeses,"Ladrones robaron cascos, armas y uniformes nazis raros valuados en más de 1,5 millones de euros (USD 1,77 millones) de dos museos holandeses de la Segunda Guerra Mundial en los últimos meses, dijo una portavoz este miércoles 28 de octubre del 2020."
182,25/10/2020,"Tres ciclistas, asaltadas en la avenida Simón Bolívar, fueron golpeadas y abandonas en el sur de Quito","La primera alerta apareció en Facebook. En esa red social, una de las afectadas contó cómo a las 05:00 de ayer, sábado 24 de octubre del 2020, ella y sus dos amigas fueron asaltadas mientras salían de Quito rumbo a la provincia de Bolívar. La mañana de este domingo, 25, este Diario habló con ella, quien relató todo lo que ocurrió."
183,24/10/2020,Famosa modelo de sitio web de contenido para adultos defendió a su familia de robo con un arma de fuego,"Ashley Pacheco, modelo de OnlyFans, una famosa plataforma de contenido para adultos, se enfrentó a dos ladrones que irrumpieron en su casa y amedrentaron a su familia."
184,18/10/2020,Policía capturó a uno de los cinco sospechosos del asalto violento en Guayaquil,"La Policía capturó a uno de los cinco sospechosos que participó el sábado17 de octubre del 2020 en el asalto violento a un hombre que transitaba por las calles Chimborazo y Colón, en el centro de Guayaquil."
185,17/10/2020,Cámara de seguridad registra el ataque de 5 personas que asaltan a un hombre en Guayaquil,"Una cámara de seguridad registró el ataque de cinco personas a un peatón que caminaba el 17 de octubre del 2020 por la calle Chimborazo, en el centro de Guayaquil. La víctima pierde el conocimiento, tras el violento robo que ocurre frente a distintos ciudadanos que transitan por la zona. Video: Redes sociales"
186,17/10/2020,Indignación por violento asalto a un hombre en la calle Chimborazo; cinco personas lo atacaron en Guayaquil,"Cinco personas interceptaron de forma violenta a un hombre durante un asalto, cuando la víctima caminaba por las calles Chimborazo y Colón, en el centro de Guayaquil."
187,12/10/2020,La Policía Nacional rastrea bandas que atacan a ciclistas en el parque Metropolitano de Quito,"El parque Metropolitano de Quito reabrió sus puertas el pasado 3 de junio del 2020. Desde ese día, un grupo de ciclistas reportaron una serie de asaltos mientras realizan actividad física."
188,11/10/2020,Hombre robó USD 1 300 000 a su empresa sin que nadie lo note,"Un hombre en Austin, Texas se hizo millonario con una curiosa forma de robo, se sustrajo miles de cajas de tinta para impresora y las revendió en Internet. Con esta modalidad, que repitió a lo largo de 12 años, Randall Whited logró acumular la suma de USD 1 300 000."
189,09/10/2020,Policía detuvo a cuatro sospechosos de asalto en la parroquia Yaruquí,"Una persecución policial se registró en la carretera que conecta a las parroquias rurales de Pifo y Yaruquí, ubicadas en el extremo oriente del Distrito Metropolitano de Quito."
190,08/10/2020,Hallan cortado a la mitad un valioso manuscrito robado de Mao Zedong en Hong Kong,"Un pergamino de caligrafía china escrito por el fundador de la República Popular China Mao Zedong y con un valor estimado en millones de dólares fue hallado en Hong Kong, dijo este jueves 8 de octubre del 2020 la policía, tras ser robado de la casa de un coleccionista de arte en septiembre."
191,06/10/2020,"Testimonio de asalto a casa en Tanda, en Quito: ‘Seis armados nos amarraron’","La familia de Ramiro (nombre protegido) fue sorprendida por asaltantes en su domicilio a las 20:00 del viernes 2 de octubre del 2020 en Tanda, un sector ubicado entre el Rancho San Francisco de Miravalle y la parroquia de Nayón, nororiente de Quito."
192,04/10/2020,"Un adolescente de 16 años murió y otro de 17, fue detenido durante el intento de robo a un panadero en Argentina","Un hombre, de oficio panadero, forcejeo durante un presunto atraco con dos adolescentes que intentaron robarle su camioneta en el barrio La Matanza, en la ciudad de Buenos Aires, en Argentina."
193,03/10/2020,Video muestra un violento asalto en el interior de un supermercado en México,"Dos hombres, aún sin identificar por las autoridades, cometieron un violento asalto en el interior de un supermercado en México y robando el dinero de una pareja de la tercera edad."
194,01/10/2020,Abuelo atracador británico debe pagar más de USD 7 millones o quedarse siete años más en la cárcel,"El jefe de una banda de abuelos atracadores británicos debe pagar 6,6 millones de euros (USD 7,7 millones) o de lo contrario tendrá que pasar siete años más en la cárcel, indicó el jueves, 1 de octubre del 2020, Scotland Yard."
195,30/09/2020,Video de seguridad graba nueva modalidad de robo de motos en Guayaquil,Un video de seguridad grabó una nueva modalidad de robo de motocicletas en Guayaquil. El hecho se registró a las 17:42 de este miércoles 30 de septiembre del 2020 en el sur del puerto principal.
196,30/09/2020,Testimonio de inseguridad en Quito: ‘Los delincuentes me apuñalaron en la pierna para robarme la bicicleta en la Ruta Viva’,"Cristopher (nombre protegido) es un deportista de 20 años que sufrió un asalto a las 05:15 de ayer, martes 29 de septiembre del 2020, en el kilómetro 8 de la Ruta Viva, una carretera que conecta a Quito con Cumbayá, Tumbaco y Puembo, valles de la capital."
197,24/09/2020,"Podcast: Entérese con EL COMERCIO, 25 de septiembre del 2020","Manténgase informado con el podcast: Entérese con EL COMERCIO. A continuación, los temas más destacados de EL COMERCIO este viernes 25 de septiembre del 2020."
198,24/09/2020,"22 laptops, cámaras y otros equipos fueron robados del CNE de Manabí","Laptops, cámaras y otros equipos tecnológicos fueron robados del Consejo Electoral de Manabí (CNE). El atraco se habría registrado en una de las bodegas de la delegación del Consejo Electoral de Manabí, informó la Policía."
199,23/09/2020,Avión privado fue robado por pilotos en un aeropuerto de México,"Un jet privado fuer robado de su hangar en un aeropuerto de México el martes 22 de septiembre del 2020, informaron medios locales. Dos pilotos ingresaron al aeródromo Mariano Matamoros de Cuernavaca, cargaron combustible en la aeronave y despegaron."
200,22/09/2020,Capturados presuntos asaltantes a equipo periodístico en Quito,"Tres hombres fueron capturados por el asalto a un equipo periodístico de TC Televisión, registrado la mañana de este martes 22 de septiembre del 2020 en la intersección de las calles Checa y Manuel Larrea, centronorte de Quito."
201,22/09/2020,Tres hombres capturados para investigaciones por asalto a reportero de TV en Quito,"Tres hombres fueron capturados por el asalto a un equipo periodístico de TC Televisión, registrado la mañana de este martes 22 de septiembre del 2020 en la intersección de las calles Checa y Manuel Larrea, centronorte de Quito."
202,22/09/2020,"Reportero de televisión sufre asalto en Quito, cuando se disponía a realizar transmisión en vivo","A las 05:55 de este martes 22 de septiembre del 2020, el reportero de TC Televisión, Santiago Naranjo, fue víctima de un asalto con violencia mientras trabajaba en la intersección de las calles Checa y Manuel Larrea, centro de Quito."
203,21/09/2020,Policía británica busca a ladrones de cinco armas de James Bond,"Scotland Yard lanzó este lunes 21 de septiembre del 2020 un llamado a testigos para intentar encontrar a quienes se hicieron con cinco armas de la saga de James Bond, robadas seis meses atrás a unos 20 km al norte de Londres."
204,21/09/2020,La Policía Judicial desarticuló bandas delictivas que operaban en el Centro Histórico de Quito,"Desde el 26 de agosto hasta el 18 de septiembre del 2020, la Policía Nacional desplegó una serie de operativos denominados ‘Destello IV’ y 'Libertad' en el distrito Manuela Sáenz, centro de Quito, el cual se extiende desde la avenida Patria hasta la Rodrigo de Chávez, en la Villaflora."
205,21/09/2020,Golpean y desnudan a hombre que habría intentado robar a embarazada,Un hombre que habría intentado robar a una mujer embarazada fue brutalmente agredido en la ciudad argentina de Rosario. El violento episodio ocurrió este domingo 20 de septiembre del 2020 cerca de las 18:00.
206,15/09/2020,La Policía detuvo a dos sospechosos de un secuestro y robo de un vehículo en Cuenca,"Dos hombres vinculados en el presunto secuestro de una persona y robo de su vehículo fueron detenidos la noche del lunes 14 de septiembre del 2020, en Cuenca. El hecho se registró en una parroquia rural."
207,07/09/2020,Mujeres fueron asaltadas en la autopista a Los Chillos,Una cámara captó imágenes del robo armado que sufrieron mujeres que caminaban por la autopista a Los Chillos. Los presuntos autores fueron detenidos tras una persecución.
208,05/09/2020,Juez dictó prisión preventiva a sospechosos del asalto en casa de una estudiante en Ambato,El juez de Giovanni Borja dictó el viernes 4 de septiembre del 2020 prisión preventiva en contra de los cuatro sospechosos acusados de robar en una casa en Ambato. La irrupción de los hoy investigados se transmitió en vivo. Ellos ingresaron a la casa en el momento en que una menor de edad recibía clases virtuales.
209,04/09/2020,"Detenidos por el asalto en casa de una estudiante, registrado en video mientras recibía clase virtual","La Policía Nacional detuvo a 4 sospechosos que habrían participado en el asalto a la casa de una estudiante que recibía clases virtuales en la ciudad de Ambato. El hecho ocurrió hoy, viernes 4 de septiembre del 2020, en el sur de la capital de Tungurahua."
210,04/09/2020,Robo a vivienda en Ambato quedó grabado en una clase virtual,El asalto de una vivienda en Ambato quedó grabado en una clase virtual. El hecho se registró este viernes 4 de septiembre del 2020.
211,01/09/2020,En cinco segundos se robaron una motocicleta en Guayaquil,"Edgar Rizo fue víctima de un asalto cuando conducía su motocicleta por la avenida Francisco de Orellana, norte de Guayaquil, la noche del domingo 30 de agosto del 2020. Se detuvo en la luz roja del semáforo, lo apuntaron con una pistola y se llevaron su vehículo de trabajo en cinco segundos."
212,29/08/2020,Tres agentes de la ATM eran parte de una banda dedicada al robo de mercancías en carreteras,"Tres miembros activos de la Autoridad de Tránsito Municipal de Guayaquil (ATM) fueron detenidos por pertenecer a una banda delictiva dedicada al robo de vehículos y mercancías en carreteras. Así lo informó la Policía este sábado, 29 de agosto del 2020, a través de un comunicado."
213,24/08/2020,¿Necesita solicitar la renovación de placas por robo? La AMT habilitó el servicio ‘online’ desde este 24 de agosto,"La ciudadanía puede solicitar la renovación de placas por pérdida o robo desde este lunes, 24 de agosto del 2020. Es necesario agendar una cita para la toma de improntas, a través de la plataforma web de la Agencia Metropolitana de Tránsito."
214,23/08/2020,La Policía detuvo a tres hombres sospechosos de asaltar a deportistas en el cerro Catequilla,"Los policías del distrito La Delicia y de la Dirección Nacional de Investigación de Delitos contra la Propiedad (Sidprobac) apresaron a tres hombres en el cerro Catequilla, ubicado en la parroquia San Antonio de Pichincha, en la Mitad del Mundo, extremo norte de Quito. la detención se produjo las 18:30 del sábado 22 de agosto del 2020."
215,21/08/2020,Armados que irrumpieron en boda en Quito condenados por robo y crimen,"Cuatro hombres fueron sentenciados a 17 años de cárcel tras ser hallados culpables por robo y homicidio, durante un asalto perpetrado la madrugada del 15 de septiembre de 2019 en la recepción de una boda en el barrio La Inmaculada, en Quito."
216,19/08/2020,"Christian, víctima de la delincuencia: Dos personas en una moto me cruzaron y con una pistola me robaron la bicicleta","Testimonio de Christian, víctima del robo de su bicicleta en la calle Ulloa y Mariana de Jesús, centro-norte de Quito. Ocurrió el sábado 8 de agosto del 2020 mientras se dirigía a su trabajo."
217,19/08/2020,"Investigan a gemelos en Argentina; uno de ellos intentó abusar de una joven, pero la policía no puede determinar cuál","Un insólito caso delincuencial intenta resolver la policía en una localidad de la Patagonia argentina. Los agentes saben que uno de los dos gemelos idénticos a quienes invetigan es el autor del robo e intento de abuso sexual de una joven. Sin embargo, el ADN no puede determinar cuál de los dos es el culpable."
218,19/08/2020,Testimonio de inseguridad: ‘Personas armadas con cuchillos y pistolas nos asaltaron a las 05:30 en Quito’,"Milton G. y su hijo fueron víctimas de un asalto violento en Quito. Ocurrió el 12 de agosto del 2020. Con armas de fuego y cuchillos, cuatro personas los amenazaron y obligaron a entregar sus pertenencias. El hecho ocurrió en el sector del puente de Guápulo, en Quito."
219,17/08/2020,Testimonio de inseguridad: ‘Me robaron con escopolamina y perdí mi empleo porque los delincuentes se llevaron documentos importantes de mi trabajo’,Los robos con escopolamina continúan en el Distrito Metropolitano de Quito. Un caso ocurrió la noche del 4 de agosto del 2020 cuando a un joven le robaron al interior de su departamento ubicado en el centro de la urbe.
220,16/08/2020,Atracador arrancó de un mordisco la oreja a hombre que no se dejó robar,"La Policía Metropolitana de Barranquilla está tras la pista de un atracador conocido con el alias de Makuto, quien esta sindicado de atacar a mordiscos a sus víctimas, como lo evidencia el último caso en donde se abalanzó sobre un de hombre de 62 años de edad y le arrancó media oreja."
221,16/08/2020,Testimonio de víctima de delincuencia en Quito: ‘Me robaron la moto con la que repartía comida; era mi único ingreso’,"El pasado domingo, 9 de agosto del 2020, Alexis Calvache visitó a su madre en La Bota (norte de Quito). Acudió a la vivienda preocupado porque la noche anterior su progenitora le contó que tenía síntomas de covid-19. Llegó al lugar en su moto, que era además el instrumento que lo ayudaba a subsistir como repartidor de comida tras haber sido despedido de una empresa."
222,14/08/2020,Testimonio de inseguridad en Quito: ‘A los delincuentes se les apagó el carro y no alcanzaron a robarme la bicicleta’,"Leonardo (nombre protegido), de 46 años, monta bicicleta todos los días para mantenerse activo y con buena salud. A las 05:30 del martes 28 de julio del 2020, él salió de su casa ubicada en las inmediaciones de la U. Central y se dirigió al parque Metropolitano, ubicado al norte de Quito. Mientras pedaleaba por la calle Guangüiltagua, tres personas se bajaron de un Chevrolet Corsa gris y lo asaltaron."
223,11/08/2020,Bandas delictivas exigen hasta USD 3 000 por ‘rescate’ de autos robados,"El video dura ocho segundos. En las imágenes se observa un arma de fuego y se escucha la voz de un hombre que dice: “Queremos entregarte el auto sin problemas, pero a cambio de dinero”."
224,11/08/2020,La Policía detuvo a un sospechoso por el robo que sufrió David tras ser drogado con escopolamina,"Un hombre fue detenido en la intersección de la avenida 10 de Agosto y Bogotá, centro de Quito, a la altura de la parada del Trolebús ubicada junto al edificio del IESS, a las 10:00 de este martes 11 de agosto del 2020. La Policía Nacional lo investiga por el robo con escopolamina que sufrió David la noche del martes 4 de agosto del 2020."
225,06/08/2020,Gente solidaria ayuda a joven que fue drogado con escopolamina en su departamento durante un robo en Quito,"Avanzan las investigaciones por el robo que David sufrió tras ser drogado con escopolamina al interior de su departamento, ubicado en el centro de Quito. La mañana del jueves 6 de agosto del 2020, él dialogó con este Diario y contó que siete policías lo visitaron para recoger evidencias y tomar fotografías."
226,05/08/2020,Hombre intenta agredir a sospechoso que trató de robar su camioneta en Quito,"La cámara de seguridad de un local registró el momento en el que un hombre ahuyenta a un sospechoso que intentaba robar su camioneta, en el centro de Quito. El desconocido huye cuando el propietario aparece con un machete para evitar el asalto. Video: Cortesía"
227,03/08/2020,Desnudo y golpeado en la vía pública; así dejaron a supuesto ladrón los pasajeros de un vehículo,"Un hombre fue golpeado por varios pasajeros tras supuestamente robar pertenencias en un vehículo de transporte público. Lo bajaron a golpes y lo desnudaron en una calle de San Matero Chipiltepec, Estado de México."
228,01/08/2020,"‘Hay que tener cuidado, porque hay bandas que están actuando en Internet’, Rodrigo, afectado","“Fui víctima de una estafa a través de una página de comercio electrónico. Resulta que el viernes, 24 de julio del 2020, compré un celular, porque necesito para trabajar. Pero antes de hacerlo revisé todas las ofertas en la página web y encontré el teléfono que quería y el precio era bueno. No era tan barato con relación al resto de ofertas. Entonces no me pareció ser una estafa."
229,31/07/2020,Video registra el asalto al vehículo de una mujer con su hijo adentro; agresores soltaron al niño en la calle,"Una madre y su pequeño hijo fueron las víctimas de un asalto en su auto, cuando la mujer sacaba el vehículo del parqueadero de su vivienda. Los atacantes se llevaron el automotor con el niño, de 6 años, adentro. El pequeño fue abandonado en una calle, minutos después."
230,29/07/2020,La Policía frustró el robo a un cajero automático en Cuenca,"La madrugada de miércoles 29 de julio del 2020, la Policía detuvo a tres personas que, supuestamente, intentaban robar el cajero automático de una entidad financiera, en la capital azuaya."
231,28/07/2020,"Detenidos usaban prendas de Fiscalía y Policía para asaltar personas, vehículos, locales y microtráfico en Quito","La ministra María Paula Romo informó que 10 personas, que integrarían una organización delictiva que operaban en Quito, fueron detenidos durante un operativo realizado la madrugada del martes 28 de julio del 2020."
232,27/07/2020,La Policía Nacional investiga el robo de ganado en Latacunga,"Siete personas son investigadas por el delito de abigeato o robo de ganado en el cantón Latacunga, en la provincia de Cotopaxi."
233,27/07/2020,Niño fue asaltado con arma blanca en Gualaceo y hay tres sospechosos detenidos,"Tres sujetos amedrentaron con un cuchillo a un niño de 10 años para robarle el celular. El hecho se registró la tarde del domingo 26 de julio del 2020, en el cantón azuayo de Gualaceo."
234,24/07/2020,Robo de un árbol del Bosque de Arupos en Quito genera indignación en redes sociales,"Llegó el verano a Quito y, como todos los años, los arupos empezaron a mostrar su flores rosadas y blancas. En el sector de El Trébol, centro de la capital, el espectáculo del florecimiento de esos árboles se vio empañado por el robo de una de estas plantas. En este transitado lugar se ubica el Bosque de Arupos, una iniciativa que empezó hace un año."
235,23/07/2020,Intento de linchamiento a menor de edad se dio en el Mercado Mayorista,"Un intento de linchamiento se produjo la mañana de este jueves 23 de julio de 2020 en el Mercado Mayorista, en el sur de Quito. Los involucrados retuvieron a sospechoso de haber intentado robar un coche-bicicleta del mercado."
236,23/07/2020,Una turba intentó linchar a un menor de edad en Quito,"La Policía Nacional informó que un intento de linchamiento se produjo a las 06:30 de hoy, jueves 23 de julio del 2020, en el parqueadero del Mercado Mayorista, ubicado en el sur de Quito, junto al muro de la quebrada Shanchayacu."
237,22/07/2020,"Adulto mayor que mató a hombre que habría entrado a su casa a robar, con prisión domiciliaria","El pasado 17 de julio, en Quilmes (Argentina), cinco hombres ingresaron a la casa de un adulto mayor, de 71 años, con el objetivo de robarle. Según informó la agencia de noticias argentina Télam, que fue citada por varios medios de comunicación, los presuntos delincuentes golpearon y amenazaron al jubilado con un destornillador."
238,13/07/2020,Galería de Tokio presentó exposición que admitía robo de las obras; en 10 minutos el centro quedó vacío,"Una galería de arte de Tokio propuso a los visitantes que 'roben' las obras que quisieran, por lo cual la exposición duró apenas 10 minutos y, como para muchos la cultura era lo de menos, parte del botín fueron subastadas. Los organizadores pensaron que el evento sería más bien confidencial, pero la información se propagó rápidamente a través de las redes sociales."
239,13/07/2020,Exposición en Tokio que permitía robo de obras duró diez minutos,"Una galería de arte de Tokio propuso a los visitantes que “robasen” las obras que quisieran, por lo cual la exposición duró apenas 10 minutos y, como para muchos la cultura era lo de menos, parte del botín acabó en páginas web de subastas."
240,10/07/2020,Un taxista fue agredido tras detectar que una mujer robaba dentro de su vehículo,"El hecho ocurrió el pasado 3 de julio del 2020 en el Centro Histórico de Quito. Según el testimonio del taxista, una joven ingresó a su vehículo para sustraerse el dinero y cuando trató de retenerla, un grupo de hombres lo agredió físicamente."
241,10/07/2020,"Un británico, encarcelado por intentar robar texto fundador de la democracia moderna","El británico Mark Royden fue condenado el viernes 10 de julio de 2020 a cuatro años de cárcel por intentar robar un original de un valor inestimable de la Magna Carta, de 1215, texto fundador de la democracia moderna, conservado en la catedral de Salisbury, en el sur de Inglaterra."
242,10/07/2020,Testimonio de víctima de la inseguridad: ‘Un grupo de delincuentes me agredió tras detectar que una mujer robaba dentro de mi taxi’,"El taxista Pedro T. (nombre protegido) fue agredido por un grupo de personas la tarde del pasado viernes 3 de julio del 2020 en la calle Olmedo, ubicada en el Centro Histórico de Quito, frente al coliseo Julio César Hidalgo del barrio San Blas. Cuenta que una joven ingresó a su vehículo para sustraerse el dinero que había recaudado durante la mañana. Al percatarse que ella estaba dentro del vehículo, el chofer la increpó. Cuando trató de retenerla, un grupo de hombres lo agredió físicamente. El hecho se registró en un video que dura 2 minutos y 55 segundos."
243,09/07/2020,Las oficinas de Quito Eterno y los talleres de artesanos de la Escuela Quiteña sufrieron un robo,"La noche de ayer, 8 de julio del 2020, un grupo de personas ingresó a las oficinas de la Fundación Quito Eterno y a los talleres de los artesanos de la Escuela Quiteña, ubicados en una de las casas patrimoniales del barrio La Ronda, Centro Histórico."
244,08/07/2020,Un hombre fue asesinado en asalto en el sector de Iñaquito,"Los oficinistas y transeúntes se sorprendieron con el violento ataque perpetrado cerca de las 14:30 de este miércoles 8 de julio del 2020 en la acera de la calle José Arízaga, en Iñaquito, zona financiera y comercial del norte de la capital de Ecuador. Un hombre recibió un disparo en medio de un asalto. La escena del crimen fue cercada con cintas amarillas de seguridad por agentes de Criminalística, que llegaron para recabar evidencias y testimonios."
245,06/07/2020,Falsos agentes de la Dinased ingresan a casa con control remoto homologado,"Cuatros hombres que vestían casacas verde de la Dirección Nacional de Delitos contra la Vida, Muertes Violentas, Desapariciones, Extorsión y Secuestro (Dinased) de la Policía de Ecuador incursionaron en una vivienda y sorprendieron a una familia en Cuenca, sur de Ecuador."
246,28/06/2020,"Cámara registra los robos múltiples en un convento en Chillogallo, sur de Quito","Una cámara de seguridad captó los robos que se han perpetrado en un convento en Chillogallo, sur de Quito. Los desconocidos acceden al predio desde las viviendas cercanas y huyen del lugar, tras trepar por los muros. Video: Cortesía"
247,27/06/2020,Cámara registra el momento que un hombre escapa tras robar dentro de una casa en Chillogallo,"En un video que dura 24 segundos se observa cómo un hombre corre por el patio del convento de las Hermanas Hospitalarias, en Chillogallo, salta la cerca y huye con unos objetos sustraídos."
248,24/06/2020,Un hombre fue víctima del robo de su celular en el sur de Quito,"Un conductor fue víctima de robo a las 07:30 de este miércoles 24 de junio del 2020 en la intersección de las avenidas Morán Valverde y Mariscal Sucre, en el sur de Quito. En un descuido, un hombre abrió la puerte del vehículo y se llevó el teléfono celular."
249,24/06/2020,Perros matan a joven que habría entrado a robar en una casa,"Dos perros de raza pitbull mataron a un joven de 19 años que habría entrado para intentar robar una vivienda ubicada en la ciudad argentina de La Plata. Según medios internacionales, uno de los canes fue abatido por un oficial quien le disparó para lograr que deje de atacar al presunto ladrón."
250,24/06/2020,"Imágenes registran el robo del celular a un conductor en Chillogallo, sur de Quito","Un hombre fue víctima de un robo a las 07:30 de este miércoles 24 de junio del 2020 en la intersección de las avenidas Morán Valverde y Mariscal Sucre de Chillogallo, en el sur de Quito."
251,22/06/2020,"Reina de Portoviejo, víctima de asalto cuando recolectaba donaciones","La reina de Portoviejo, Emiliy Pincay, fue víctima de un asalto en esa localidad de la Costa del Ecuador, cuando la joven recolectaba donaciones para entregarlas a las personas afectadas por un incendio en la parroquia San Pablo."
252,18/06/2020,Aparecen en Holanda fotos recientes de un cuadro robado de Van Gogh,"Un experto de arte holandés afirmó este jueves 18 de junio de 2020 que recibió fotos recientes de un cuadro robado de Vincent van Gogh, lo que, a su juicio, es una “prueba de vida” de la obra extraída de un museo durante el confinamiento."
253,12/06/2020,‘Robo’ de cadáveres de víctimas del virus en Indonesia para entierros rituales,"Algunos hospitales indonesios debieron reforzar la seguridad de las morgues tras una serie de incidentes en los que los cuerpos de personas muertas por la enfermedad de covid-19 fueron sustraídos por familiares que querían enterrarlos según ritos tradicionales, indicó el viernes 12 de junio de 2020 la policía."
254,11/06/2020,La Policía captura a los sospechosos del robo de 30 000 pruebas rápidas para covid-19 en Santo Domingo,"Allanamientos se efectuaron entre la noche del miércoles 10 y la madrugada del jueves 11 de junio del 2020 en medio de una investigación por el robo de pruebas rápidas para covid-19 en Santo Domingo de los Tsáchilas, en Ecuador."
